image,face,FEMALE_GENITALIA_COVERED,BUTTOCKS_EXPOSED,FEMALE_BREAST_EXPOSED,FEMALE_GENITALIA_EXPOSED,MALE_BREAST_EXPOSED,ANUS_EXPOSED,FEET_EXPOSED,BELLY_COVERED,FEET_COVERED,ARMPITS_COVERED,ARMPITS_EXPOSED,BELLY_EXPOSED,MALE_GENITALIA_EXPOSED,ANUS_COVERED,FEMALE_BREAST_COVERED,BUTTOCKS_COVERED
2cGz67xkbq20pKQpqQmzQl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cJRX7IOFH07xtkDvB3gcG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cLo2GJLZYrDyCsOyO6qc3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cULL7lcy0pCCpCRJsUZck,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2ccGlDnYg0D9qAZHDq55Vm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ccmonAIsuOl2smoeNkxW6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cimRuhfNJk2k8dmnwnh2d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cwwBz019F7hQwggBShXCv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d9BCZeAAhiZWPpbX9aPCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2dEf6lN5qYFQQy3Jd3ScHG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2dH2JV8iSIcbuxMlvCOgNf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2dPzBNwePaE5rB2t9kpScF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2dUlzOFbYohtRpYHXklj0K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2dZ0B9E4e8O5d4P17HPWf1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2eE8BVirX9VF8Di9hD90iw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2eNZai2bN3kk6NpQNb0wLX,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2eOvsabOLLh9ibyANQiFFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ecO4JampVxMRviNZzCAPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2eeV7RtN1KOTudHcnh2ZQJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2enwJuwD3Tygke0CHEGcS9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2eosDSiaY1MfUIS6zWugxf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2etIpN60aB2NPqp57jcy1q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2evFHBABBhgV5OtDqHPomo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2f0DzdU6QbWtZqSlN7s1s5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fKwoeILLsvxTuofBHCC4P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fS7BLnNrjXc9s7WmGmyoH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fSAC0ZiYnwKfzLEvyaMm8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fexyU9sHdXHmI1jvPqrxX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2g0JpTAC4ZQoSBOiEG4lBZ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2g3QzVCFx0kEmYICkjHj2N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2g4aJTa5ejGpp0O0GKzWAQ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2g7cwdxPRxkTPpXKIDGflR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2gBFkq8qwXIle8gPcfGPtZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2gDEigh5LwdK9dpMl9zqnJ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2gOSZzsO8EZJvtdmVOVtJE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2gWmgvSUxzX6T8i3pfRrjq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2gc9WOWqVRrGUENUjozcpY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2gqJGztyMZr9Ek8M5zqmBk,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2gxWI53PddwWddJQyrII3h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2gys1pKIbiL523OHH6H59P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2hEABkLV0GYiOwMOMThxzO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2hQ9QcZ4VkoeBdBo1JNG64,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2hRkndTPj8FDZZhSdhKUTW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2hUHsuJ6XAS240vxAXnlb5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2iIqqSVeH04ytD0DIWrrA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ij1JaqxLVOKTOsSUZKMji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2irmTvrbuG1ox2Qa6R8J1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2iv4j11JOrhPnIz67C9UCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ixVLy8zYoXRARA7qFhYYK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j5jqlI0NvqlXAy9C740pZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j74DNrJ8TgnMEukERqnnm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jB6cMNU2kENcoKSdrdXo5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jGU6wUOYlyscEVAh6dtg5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2jHVzEpvZ8gV5zn5IywmRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jTuIdO2IX2TlMyt1dyZxh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jX6yKrWw9bY7JAYHhhtqZ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jqtWThfb36fQEIi7LQLGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2k3pWencv6dpSC6H2jB4wf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2kAer61g2HN6upL2zXAjzd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2kWPgLUtDNomhN2VY4uMlC,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2kZyqn4Cmr78D74K9TcO4K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2kcJ3TxBhSwmki0QWFXUz8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2kcWf4LiavA3V6quKqSXAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2kkZIs8b5FiebunyRTnV3g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2knEuvsxqHMAoxlQpIdpQD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2knHS0Hea81RgGjJXnwLwX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2l95Fek4EjYNZO9Lvs5MMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2lEUy2FQGa4QchYQRbkN6t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2lIZef4lzdvZkiiCzvPKj7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2lK80Nb29iqCzaRiERvNDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2lOFxVTBek1g1czRfVm4RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2lPZd7UZV4ALfjLu7dUpAP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2lPz7qiqG7TfvKr3S1Lv6p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2lSPk8E1AEcvji5Ohf1vPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2lTh3MtdESaC4jg5E82JEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2lVpgsdtPiXE01gL5mApyn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2lYK60HZLF3DhRJqDYOEUi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2lbQSK3qnWtWVYwjZiyvbM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2liHjGjIgWvjrfBgKGBYuF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ll6KONxe4F87GJku1ZZrl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2lyBmILucpN3Wxy1Cna2Ch,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2mDPUgNe4bXjo7ofYvEbfI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2mKqHATk7WVbtazVkSe9w0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2mRWsJtsvoupLY9Ib5Yv65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2mX8ktJoWvyidWBU9U8Jis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2mcXjifcw4kQ3BTL88EqCs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2mk23aAiJ7KeuamEMJBXnW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2mk78J70fArsjx0EG7Xi6R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2momrvUqAMigmBoOOKuavE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2mvcTuW69CGtjWFFqg4Q1Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2nLOHgzXzwFEpl62zAgCEC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2nPt3BGpcWAt2pU6FjQC5n,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2nVPmbiBiR3CrAqDnw1inZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2nXBEQRSzoVOqXtP5cdlJY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2njb3cHa1yhUMdu8PT2VhY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2nkto6YNI4rUYTLqEwWJ3o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2npti6Rg17IWSIinNwZffy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2npzGBEPDOfVLN8ajYm3pZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2nwfSapJ3YIq7Ofad4Vuh1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2o9hvoqKSHcD8V8bT7YvTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2oa6sd6X59IMadOEMqQTUp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2oiJM8vFGpxrtGtFfJWhJv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ojegXcTNveh0torUFWTPy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2owWAe2Sg7kh14s1JzR67u,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2pHm3ZP2R3phzCYi7ilGN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2pOEFqvfxp5uUQ8vQEmVA0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2phcfZd44niczjY0xybcS6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2pqebJQi4AP1zUFSHY561K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2q1WacLvjOnffRIbzbL6Px,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2qJw6w5XwQO0PQlSWPu7Tw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2qLi0Q8fs8YLSDH5WbE8Vc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2qcR0evLQmdYL60dI8N7UE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2qlSxSXbP9cTjTfxDqQXXE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2qqVy8a4qk9FCt00hal9vl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2qt7Aet92Khn1h843tbaCp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2qwv7hNjSGfLarHY2adeq9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2r5l65occidyNrbfdmvRAI,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2rDIivxBafNKpgRqlzIRSb,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2rGN0kLth4hNmyMffDTlpX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2rLqUcipEjIKK9rma5OTN8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2rhNQbqRNxiNQkDXTffe1V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2rzetXorcdU2BH86aoqHmw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2s7CBSj6aKbWmkfBU8eEsg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2sDLGR5LQ1pRmyCOT0alhN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2sTJO0oeYWxnruPllxbkL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2sU8ByeYc5BOBFNDr58CGV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ssqtYhikRvxAXN54acm5m,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2t0sI2bIbjfGv6UmjEG3LP,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2tGokYNjX87AAodtbLBYuf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2u0DD4sNHOcgbuJrJyMUu3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2uGyQQS82uzaTXSBe2bs4A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2uHstVyPjR0mwRKlRnD2Gp,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2uO9QlfG38OVuaFT0xsLno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2uSzWk72wbQPnU8MG7agVp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2uXbBWrM6Z4FN8N5sIBNJ6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ua5bFkZLZl1lIgKWtYZIz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ufxviLKc2C0TvCuw2bfIS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2uwzangKgtBdy6Q1rPYqC0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ux9BLkrXyfyuJJ8Z1iwHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2v0kuepYZWCdXDHlSwa5jE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2v1Lb9hidHkvvlIXYzSmeZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2vIAupx3DY7BXPCG2WeQHw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2vM2H6lyPfitmNZlc1Vrxv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2vUB37lx6QDXvF7wPmPkFr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2vVMz605sZeoefSLbbBNeb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2vYHp5hQNYCPj28AfJP7QE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2wDKBKgco7u3V1IWEK5V8l,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2wcLZ4N9hLO19PXpmZFWNh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2wiPF3m0ylst0JSk1IvZL8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2wqG59dVVQlJaxoO7N0LJt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2wwCc6fcyhp1tfY3J6Javr,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2xADl5pnbmSpdGiWR6CHfb,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2xJLnBOimwqNMUI0gzDBiq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2xO5zlCGNyap7Jx1ED3HgG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2xR7YEyRweqClzs50bbW3J,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2xUAnts1jM9tnbxi23Jf5O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2xUuNCIEvxpGwxHH4nq0Op,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2xXY6j7QVSz6rpqEU9q1Ha,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2xkZV2Hl1Omi8rk2D7t5lN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2xoj2gYed3IYmGWn3owSfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2xqTa2dCR54yYHEcttiXyD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2y7jq4zRtFwbw3M2NsbZsD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2y9DFhTWC7QQJMvygK0TzO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2yCGOCKqwGNv0PWxK7GEni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yHTFcy7OkSFLyyPwRKbnY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yHTMVFGHODKJOjVL1hLgk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yI4m5Yu2tl8v0It5P9WVz,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2yUhcn7kF408KjNVuMwV2P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yYl7Q3GOoBjznGy0Rsc2f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yZlo1UzbQDfiokZooVfaF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ybRB5pXB2XCjLbvRQMrw9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2z6AzUVKGZjPnU7ulf4QTz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2z9lM6LDS58F70IGyQ1XMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zE9RJSh5sMV0NJ8Oc8k5s,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zGCJNP7fNisFEIQQfvb2g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zSqnTr0gSXrSlPbHzLfJS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2zSuxzKE7PIi9LhCk3uL6o,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2zbfishc70HpcgMu8ymtri,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zhLMf4E3VZzJy8hiraFNa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305fd6KSKY40Yjgwvm2ck6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30H0cGghxhBJ93v4h28XEt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30IHawjfKkU7Nfqu8sAfJa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30IYyCP3Ptfat4hO5alq7b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30U4ER7EKDECmVSxsFYRQc,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30fIbIvd1AN04FrBt12KhM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
316O0Xetgx2NJLRgJBw4uq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31JhtYZqGIAZBqelbCJAUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31LvSRXGPVhYs2EZFK0BEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31U6s6obQrBLTqyvqfqzlM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31dTRo0NNqbzLzti88cImC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31hcgCSu4mlA82syOFItur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31qVWUdRrlb8thMvts0yYL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31qvG1L8oBDMXJTgZnsT7j,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
321dTMHvxpSW8O6286Kgpc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32YG49zOhGewbdspv1phvG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32hskBTJCQ3rmYAsUmol3Q,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32ium7Cxb1Xwp2MLzH2459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32lsJQmgxK7swVFGZYfQWg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32m8Yjd3jjG3Dbf7YKTfLn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338LPt19lJ2GiGmxDSOAtR,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
338NDGMHtB4t5mp8RhMnh3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33CP9PApYibgmRsx7ux6sE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33CW5fr7A0nTN5prOTyScI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33EAkX4S4gxdt9k6z2HM6L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33O2GXSm43GLTmYQSTxDoL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33YSJfsBkjN3yqcq18bdRi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33aJkl5A1vpYnTk9rNqKzr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33ichA2TzIOdW248hRlqpH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33vdYyXRkC7kkenWARFMHu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33weySe2yqAFJt16qWh8Q8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3440hCSfwYXxJcbQ0j3jAJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34GevB4U1WHwDcm7kQmANH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34Kj1LPZ7xhlskIb9qD6D6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34Pt5YlloNLomVuV97GbAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34bayAIMD6AuIEk98t9x2Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34ojCO0ZiLZwJlUFXuGx9R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535gUfkVvjRk1XvDUvhMc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355bjCHzRJztCzaG5Za4gq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35FSH5VP6Om7kBFtGn25wm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35LVfE1wsiXr4tdKnYliJ8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35LYgkNRuy9zsyyuWBlJwr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35S1JCj5paIfElT2GODl6x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35dut3ICqF3NEDkjxfzJJ1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35mVF0oNP9bKEhbqEVCQqG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35qVMfUfBN6q2xzm9rZn5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3648fJdBO6VSMn3tZo07SR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369KX0SKUZRgD0MISapqrT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36FCfBWbs9gwznVCWC4gg4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36PkMUkelFPIKRVILL6c08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36efke4P7aeYMDmKArAEBe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36hPy5le4GUATmjs2mbr94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36ofDpRRmMmSVVmsynRAs0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3713N6EPHxOsC9qAxaAkY5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
375PowPnRDMk9XWTLvabv2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37PN08ViOW5pgGX15gZE0E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37pybzpDmRcWNj0gVWo4Xs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37uJcI0dW70M5Hbg1WearN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380UbSJnNQ9SioALGRB0Cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38DbwWdACUMpVMfRTxGnvi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38VgKI3hE2ow4FcJqNiH8E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38g8HGefTH66CVhGiM4SJr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38lhl3KvL1dTQPUAcPlJWq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38nZLvJx8A9p4YYpTG5iFP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396EJBtUzseofX2YCBJVvM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39IlEjfpEnWWhpiv03KRx0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39PKVgUiha3jSkFTxZVOmK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39SJXfvhdYT3pWyfKqLO83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
